search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20091231&after=priority:20050101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-7769999-B2,Method and system for remote password based authentication using smart cards for accessing a communications network ,"Huawei Technologies Co., Ltd.","Zhenfu Cao, Xiaolei Dong, Zhenchuan Chai, Zhibin Zheng, Jiwei Wei",2006-07-13,2007-01-04,2010-08-03,2010-08-03,https://patents.google.com/patent/US7769999B2/en,https://patentimages.storage.googleapis.com/75/dc/d3/d342c4132c3976/US07769999-20100803-D00000.png
US-9076151-B2,Graphical certifications of online advertisements intended to impact click-through rates ,"The Rubicon Project, Inc.","John D. Patton, Robert P. Lipschutz, John M. Clyman, IV",2008-02-14,2009-02-12,2015-07-07,2015-07-07,https://patents.google.com/patent/US9076151B2/en,https://patentimages.storage.googleapis.com/12/6e/a1/d53cc81eb94a82/US09076151-20150707-D00000.png
KR-101183372-B1,Systems and methods for providing system level notifications in a multimedia console ,마이크로소프트 코포레이션,"에릭 존 아더, 제임스 데이비드 매콜리, 파올로 브이. 말라부요, 러셀 글레이저, 스티븐 라이언 군",2005-03-08,2006-02-17,2012-09-14,2012-09-14,https://patents.google.com/patent/KR101183372B1/en,https://patentimages.storage.googleapis.com/8b/d0/3b/f0e6d681192d2b/112006011772794-pat00035.png
CN-101013943-B,Method for binding/recovering key using fingerprint details ,北京邮电大学,"苏菲, 冯全, 蔡安妮",2007-02-14,2007-02-14,2011-03-16,2011-03-16,https://patents.google.com/patent/CN101013943B/en,https://patentimages.storage.googleapis.com/36/ee/b9/1fb366107731de/S07163883020070305E000011.png
US-9003515-B2,Authenticating human interface device ,Gemalto Sa,Hervé Ganem,2009-12-22,2010-12-20,2015-04-07,2015-04-07,https://patents.google.com/patent/US9003515B2/en,https://patentimages.storage.googleapis.com/4d/9f/3c/5c1f23c1aa7949/US09003515-20150407-D00000.png
US-2012184242-A1,Methods and Systems for Enhancing Wireless Coverage ,Rambus Inc.,"Adam H. Li, Ning Nicholas Chen, Ely Tsern, Michael Farmwald",2009-10-01,2010-08-31,2012-07-19,,https://patents.google.com/patent/US20120184242A1/en,https://patentimages.storage.googleapis.com/65/0d/7f/2de3e9afbe8be7/US20120184242A1-20120719-D00000.png
US-2006235795-A1,Secure network commercial transactions ,Microsoft Corporation,"Bruce Johnson, Chung Webster-Lam",2005-04-19,2006-04-18,2006-10-19,,https://patents.google.com/patent/US20060235795A1/en,https://patentimages.storage.googleapis.com/70/ce/24/b0f722285c7561/US20060235795A1-20061019-D00000.png
US-2009150238-A1,System and method for the reversible leasing of anonymous user data in exchange for personalized content including targeted advertisements ,"Adam Marsh, Bowen Dwelle","Adam Marsh, Bowen Dwelle",2005-10-12,2006-10-11,2009-06-11,,https://patents.google.com/patent/US20090150238A1/en,https://patentimages.storage.googleapis.com/72/df/a8/6b29c3055e5f6a/US20090150238A1-20090611-D00000.png
US-8413259-B2,Methods and systems for secure gated file deployment associated with provisioning ,"Red Hat, Inc.","Michael Paul DeHaan, Adrian Karstan Likins, Seth Kelby Vidal",2009-02-26,2009-02-26,2013-04-02,2013-04-02,https://patents.google.com/patent/US8413259B2/en,https://patentimages.storage.googleapis.com/9c/2f/72/e77e3f38106c5c/US08413259-20130402-D00000.png
US-8724816-B2,Security service control method and wireless local area network terminal ,Zte Corporation,"Yuanqing Shi, Jiehui LIANG, Wangxing Kang",2009-06-30,2009-12-16,2014-05-13,2014-05-13,https://patents.google.com/patent/US8724816B2/en,https://patentimages.storage.googleapis.com/cf/ba/ad/1fd4de34e1e148/US08724816-20140513-D00000.png
US-9100191-B2,Combining multiple digital certificates ,Symantec Corporation,"Quentin Liu, Marc Loren Williams, Richard F. Andrews",2009-12-16,2013-01-25,2015-08-04,2015-08-04,https://patents.google.com/patent/US9100191B2/en,https://patentimages.storage.googleapis.com/2c/bb/57/8ab9af08a9ff91/US09100191-20150804-D00000.png
US-8509440-B2,PANA for roaming Wi-Fi access in fixed network architectures ,"Futurwei Technologies, Inc.",John Kaippallimalil,2007-08-24,2008-08-15,2013-08-13,2013-08-13,https://patents.google.com/patent/US8509440B2/en,https://patentimages.storage.googleapis.com/2b/7d/58/22c4b7b8fe95f3/US08509440-20130813-D00000.png
US-2008127296-A1,Identity assurance method and system ,International Business Machines Corporation,"Dennis J. Carroll, Clifton E. Grim, Christopher I. Schmidt, Mark B. Stevens, Gary A. Ward, John D. Wilson",2006-11-29,2006-11-29,2008-05-29,,https://patents.google.com/patent/US20080127296A1/en,https://patentimages.storage.googleapis.com/8a/a0/7c/739f16a9da85f2/US20080127296A1-20080529-D00000.png
CN-101616410-B,Access method and access system for cellular mobile communication network ,中兴通讯股份有限公司,高滨,2009-06-25,2009-06-25,2011-08-10,2011-08-10,https://patents.google.com/patent/CN101616410B/en,https://patentimages.storage.googleapis.com/98/b7/73/07065eb68438d2/H200910148675XE00021.png
US-8221238-B1,Determination of a reputation of an on-line game player ,Microsoft Corporation,"David Shaw, II Patrick W. O'Kelley, William B. Fulton, Johan Peter Hansen",2005-04-19,2005-12-20,2012-07-17,2012-07-17,https://patents.google.com/patent/US8221238B1/en,https://patentimages.storage.googleapis.com/f4/55/64/d4074e02ee82d2/US08221238-20120717-D00000.png
US-8498810-B2,"System for transferring information for persons in the area of an airport, method for transferring information and a personal end device ",Art + Com Ag,"Pavel Mayer, Robbert Valentijn Gonggrijp",2008-02-07,2009-01-29,2013-07-30,2013-07-30,https://patents.google.com/patent/US8498810B2/en,https://patentimages.storage.googleapis.com/f9/5d/7f/fa9d921e7d20fd/US08498810-20130730-D00000.png
US-9055059-B1,Combining multiple digital certificates ,Symantec Corporation,"Kokil BHALERAO, Quentin Liu, Marc Williams, Richard F. Andrews",2009-12-16,2014-03-31,2015-06-09,2015-06-09,https://patents.google.com/patent/US9055059B1/en,https://patentimages.storage.googleapis.com/6e/1a/5a/5c6301c7ee00ae/US09055059-20150609-D00000.png
US-2008156873-A1,Method And System For Using Contactless Payment Cards In A Transit System ,"Wilhelm Burt A, Oliver Steely, Adam Gluck","Burt A. Wilhelm, Oliver Steely, Adam Gluck",2005-05-16,2007-11-15,2008-07-03,,https://patents.google.com/patent/US20080156873A1/en,https://patentimages.storage.googleapis.com/d3/da/8c/d9ec0da6ddda3c/US20080156873A1-20080703-D00000.png
US-2010011422-A1,Portable account information ,Wee-World Limited,"Duncan Fraser Mason, Neil David Grant",2006-02-16,2007-02-16,2010-01-14,,https://patents.google.com/patent/US20100011422A1/en,https://patentimages.storage.googleapis.com/52/35/8a/dae8c41fe55aa8/US20100011422A1-20100114-D00000.png
US-7841517-B2,Visual identity mechanisms ,Microsoft Corporation,"Michal Bortnik, Henry Paul Morgan, Steven Dale Lamb, Vincent H. Curley",2006-01-13,2006-01-13,2010-11-30,2010-11-30,https://patents.google.com/patent/US7841517B2/en,https://patentimages.storage.googleapis.com/05/b5/2a/7d3c9cfc031ac0/US07841517-20101130-D00000.png
US-8131278-B2,"Method, apparatus, and computer program product for application-based communications ",Nokia Corporation,Jukka Alakontiola,2008-12-05,2008-12-05,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131278B2/en,https://patentimages.storage.googleapis.com/d3/eb/58/1c6dc79d8b9287/US08131278-20120306-D00000.png
WO-2008099420-A2,System and method to dynamically provide a contract bridge to enable control of transactions over multiple channels ,Ajay Madhok,Ajay Madhok,2007-02-12,2008-02-11,2008-08-21,,https://patents.google.com/patent/WO2008099420A2/en,
CN-101408452-A,Full-automatic water meter production inspecting method ,"浙江大学, 宁波水表股份有限公司, 宁波市计量测试所(宁波市衡器管理所)","石焕, 戴华平, 何道远, 姚灵, 李志明, 汤思孟",2008-11-27,2008-11-27,2009-04-15,,https://patents.google.com/patent/CN101408452A/en,https://patentimages.storage.googleapis.com/66/fc/bc/7421f12c9dc47c/A20081016222200081.png
WO-2008020991-A2,Notarized federated identity management ,Brown University,"Michael T. Goodrich, Danfeng Yao, Roberto Tamassia",2006-07-28,2007-07-30,2008-02-21,,https://patents.google.com/patent/WO2008020991A2/en,
DE-102009031817-A1,"Method for display, examination and distribution of digital certificates for use in public key infrastructure, involves evaluating confidential status for certificate of certificate owner ",Charismathics Gmbh,Sven Gossel,2009-07-03,2009-07-03,2011-01-05,,https://patents.google.com/patent/DE102009031817A1/en,https://patentimages.storage.googleapis.com/91/2e/c0/d52c62f3a312b1/00180000.png
US-2008086540-A1,Method and system for executing a normally online application in an offline mode ,"James Scott, Stephen Savage","James Scott, Stephen Savage",2006-10-06,2006-10-06,2008-04-10,,https://patents.google.com/patent/US20080086540A1/en,https://patentimages.storage.googleapis.com/68/18/2d/ebd15e12f23c70/US20080086540A1-20080410-D00000.png
US-2008271127-A1,Apparatus and method for creating stand-alone business intelligence widgets within an authentication framework ,"Business Objects, S.A.","Alexis-Jean Laurent NAIBO, Didier Marc Jean Bolf",2007-04-24,2007-04-24,2008-10-30,,https://patents.google.com/patent/US20080271127A1/en,https://patentimages.storage.googleapis.com/d8/cb/84/2cfa505457b3af/US20080271127A1-20081030-D00000.png
AU-2008212549-A1,"System and method for performing payment transactions, verifying age, verifying identity, and managing taxes ","Business Intelligent Processing Systems, Plc","Sean Copeland, Csaba Fekszi, Zalan Lorand Szilagyi",2007-02-09,2008-02-11,2008-08-14,,https://patents.google.com/patent/AU2008212549A1/en,
US-2007094494-A1,Defending against sybil attacks in sensor networks ,Honeywell International Inc.,"Satyajit Banerjee, Debapriyay Mukhopadhyay, Suman Roy",2005-10-26,2005-10-26,2007-04-26,,https://patents.google.com/patent/US20070094494A1/en,https://patentimages.storage.googleapis.com/3c/ff/c7/1f6dc767a9178c/US20070094494A1-20070426-D00000.png
US-8510845-B1,Method and apparatus for monitoring identity misrepresentation by a user on a network ,Symantec Corporation,Michael Spertus,2007-03-30,2007-03-30,2013-08-13,2013-08-13,https://patents.google.com/patent/US8510845B1/en,https://patentimages.storage.googleapis.com/b8/e2/f4/cc5815b13a2a60/US08510845-20130813-D00000.png
CN-101795194-A,Method for protecting multi-digital certificate of intelligent card ,公安部第三研究所,"邹翔, 王福, 倪力舜, 金波, 杭强伟, 沈寒辉, 尹晚成, 王兴, 吴旭东, 刘欣, 张勇, 侯强",2009-12-31,2009-12-31,2010-08-04,,https://patents.google.com/patent/CN101795194A/en,https://patentimages.storage.googleapis.com/09/b1/aa/c97dddd3f14284/H2009102478515E00011.png
CN-101441691-A,Method for releasing locking state of personal digital identification authentication equipment ,北京大明五洲科技有限公司,薛鹏,2008-12-04,2008-12-04,2009-05-27,,https://patents.google.com/patent/CN101441691A/en,https://patentimages.storage.googleapis.com/17/16/ff/d1691abb091ffa/A200810180295E00071.png
CN-101465733-A,Identity authentication method based on telephone ,彭勇,彭勇,2007-12-17,2007-12-17,2009-06-24,,https://patents.google.com/patent/CN101465733A/en,
US-2008104128-A1,"system and method for secure, anonymous, and pertinent reposting of private blog posting, etc. ","Drayer Jay A, Howe Grant M","Jay Drayer, Grant Howe",2006-10-24,2007-10-24,2008-05-01,,https://patents.google.com/patent/US20080104128A1/en,https://patentimages.storage.googleapis.com/85/5b/73/b6848563802b0b/US20080104128A1-20080501-D00000.png
WO-2011030069-A1,Method for generating a digital certificate ,France Telecom,"Sébastien CANARD, Aymen Abed",2009-09-11,2010-09-10,2011-03-17,,https://patents.google.com/patent/WO2011030069A1/en,
CN-101483520-A,Identity authentication method based on telephone ,彭勇,彭勇,2008-01-11,2008-01-11,2009-07-15,,https://patents.google.com/patent/CN101483520A/en,
US-2011022406-A1,Apparatus and method for providing security in an online gaming and/or digital environment ,Barbara Ann Fox,Barbara Ann Fox,2009-07-27,2010-07-22,2011-01-27,,https://patents.google.com/patent/US20110022406A1/en,https://patentimages.storage.googleapis.com/10/65/2d/4065f4c9bf109e/US20110022406A1-20110127-D00000.png
KR-20080010775-A,System and method for visiting client management by recognition of identity license for protection of personal information ,한국전력공사,"이동문, 박충상, 문선수, 김길성, 심혁규, 권규범",2006-07-28,2006-07-28,2008-01-31,,https://patents.google.com/patent/KR20080010775A/en,https://patentimages.storage.googleapis.com/44/7f/df/5ad7bad9b0b03e/112006054510432-PAT00001.png
US-2007055635-A1,Method and apparatus for performing mobile transactions ,Mobitran Llc,"Rajesh Kanapur, David Korman, Chunhui Li",2005-09-08,2005-09-08,2007-03-08,,https://patents.google.com/patent/US20070055635A1/en,https://patentimages.storage.googleapis.com/01/a3/71/3bbef17484bb50/US20070055635A1-20070308-D00000.png
TW-201040782-A,Interaction model to migrate states and data ,Microsoft Corp,"Egor Nikitin, Viswanath Vadlamani, Alexander Kochis",2009-05-12,2010-04-09,2010-11-16,,https://patents.google.com/patent/TW201040782A/en,
US-2009106849-A1,Portable Computer ,Hengning Wu,Hengning Wu,2008-12-28,2008-12-28,2009-04-23,,https://patents.google.com/patent/US20090106849A1/en,https://patentimages.storage.googleapis.com/7b/63/5b/8cd9e3e0d278ab/US20090106849A1-20090423-D00000.png
CN-101286871-B,Isolation system configuring method based on digital certificate and security protocol ,"上海交通大学, 上海鹏越惊虹信息技术发展有限公司","李建华, 訾小超, 姚立红, 潘理",2008-05-22,2008-05-22,2010-12-01,2010-12-01,https://patents.google.com/patent/CN101286871B/en,https://patentimages.storage.googleapis.com/0b/bd/93/bd15147d7aaa1f/S2008100378221E00011.png
US-2008304664-A1,System and a method for securing information ,Shanmugathasan Suthaharan,Shanmugathasan Suthaharan,2007-06-07,2007-06-07,2008-12-11,,https://patents.google.com/patent/US20080304664A1/en,https://patentimages.storage.googleapis.com/bd/09/f4/8ed4311b93422a/US20080304664A1-20081211-D00000.png
CN-101496059-A,Network commercial transactions ,微软公司,"B·E·约翰逊, C·韦伯斯特-兰姆",2005-04-19,2006-04-19,2009-07-29,,https://patents.google.com/patent/CN101496059A/en,https://patentimages.storage.googleapis.com/b9/72/9a/fbc99675066caf/A20068001114000581.png
US-7523871-B1,Identification theft proof tag and sticker method ,"Allen Wilson, Terry Peterson","Allen Wilson, Terry Peterson",2006-12-01,2007-11-28,2009-04-28,2009-04-28,https://patents.google.com/patent/US7523871B1/en,https://patentimages.storage.googleapis.com/47/72/bc/03f7ce7c8ec5d7/US07523871-20090428-D00000.png
EP-2494487-A1,Method for creating a website ,"Bundesdruckerei GmbH, Andre Gutwirt","Andre Gutwirt, Christian Seegebarth",2009-10-30,2010-10-18,2012-09-05,,https://patents.google.com/patent/EP2494487A1/en,
KR-20110086080-A,"Method of generating a cryptographic key, network and computer program therefor ",코닌클리케 필립스 일렉트로닉스 엔.브이.,"모큰 오스카 가르시아, 보제나 에르드만",2008-10-20,2009-10-08,2011-07-27,,https://patents.google.com/patent/KR20110086080A/en,https://patentimages.storage.googleapis.com/7a/eb/89/36545d3c7de43b/pct00009.png
WO-2010106552-A2,Secure logistic system ,Krishna Dharma Bharathraj,Krishna Dharma Bharathraj,2009-03-10,2010-03-10,2010-09-23,,https://patents.google.com/patent/WO2010106552A2/en,
CN-102077542-A,Secure digital communications ,Dts指导委员会有限责任公司,"安德斯·奥勒, 苏巴希尼·斯里尼瓦萨姆, 安德斯·林德贝里, 伊利奥·维尔吉利",2008-07-04,2008-07-04,2011-05-25,,https://patents.google.com/patent/CN102077542A/en,https://patentimages.storage.googleapis.com/ba/81/c1/571c24c9559f18/HPA00001281300400011.png
FR-2900013-A1,"Data transfer securing method for use during e.g. transmission of electronic mail, involves identifying user during which user provides proof of user identity and attributes asymmetrical keys, and transmitting messages from or towards user ",Trustseed Sarl,"Lefevre Eric Blot, Martin Lafon",2006-04-18,2006-05-16,2007-10-19,,https://patents.google.com/patent/FR2900013A1/en,
US-9301146-B2,"Multiple network, shared access security architecture supporting simultaneous use of single SIM multi-radio device and/or phone ",Broadcom Corporation,"Jeyhan Karaoguz, James D. Bennett",2009-02-03,2014-01-08,2016-03-29,2016-03-29,https://patents.google.com/patent/US9301146B2/en,https://patentimages.storage.googleapis.com/44/b9/02/0ac3653eee6a2f/US09301146-20160329-D00000.png
EA-027405-B1,Identity document ,Бундесдруккерай Гмбх,"Ульрих Хаманн, Манфред Пешке, Йорг Фишер, Йоахим Клезер",2009-10-09,2010-09-30,2017-07-31,,https://patents.google.com/patent/EA027405B1/en,
US-2009083826-A1,Unsolicited communication management via mobile device ,Microsoft Corporation,Gregory P. Baribault,2007-09-21,2007-09-21,2009-03-26,,https://patents.google.com/patent/US20090083826A1/en,https://patentimages.storage.googleapis.com/05/a0/97/61490a2ce8decb/US20090083826A1-20090326-D00000.png
US-2008172391-A1,Multiple format file archiving in an online social community ,"The Go Daddy Group, Inc.","Warren Adelman, Brad Owen",2007-11-28,2008-03-25,2008-07-17,,https://patents.google.com/patent/US20080172391A1/en,https://patentimages.storage.googleapis.com/5d/83/cb/4ae07aba7d0d41/US20080172391A1-20080717-D00000.png
US-2007173321-A1,Method for comparing accomplishments between players ,Microsoft Corporation,"Alan Shen, Henry Morgan, Michal Bortnik, Patrick O'Kelley, Vincent Curley",2006-01-20,2006-01-20,2007-07-26,,https://patents.google.com/patent/US20070173321A1/en,https://patentimages.storage.googleapis.com/b9/d6/5b/4f8984c8264ee2/US20070173321A1-20070726-D00000.png
CN-101551843-A,Signing method of mobile communicating device application software package ,深圳市融创天下科技发展有限公司,王立鹏,2009-05-06,2009-05-06,2009-10-07,,https://patents.google.com/patent/CN101551843A/en,https://patentimages.storage.googleapis.com/04/9e/0e/c6935c0a7e430a/A20091010722600131.png
RU-2533057-C2,"Recording medium, playback device, integrated circuit, playback method and programme ",Панасоник Корпорэйшн,"Джермано ЛЕЙЧСЕНРИНГ, Хидетака ОТО",2009-05-25,2010-05-19,2014-11-20,2014-11-20,https://patents.google.com/patent/RU2533057C2/en,https://patentimages.storage.googleapis.com/17/59/ee/4c96275b4dbb1c/00000002.png
WO-2007066354-A1,A system and method to share digital data in a secure and fine grained controlled manner over a communication network ,Ajay Madhok,Ajay Madhok,2005-09-21,2006-09-21,2007-06-14,,https://patents.google.com/patent/WO2007066354A1/en,
CN-1835008-A,Mobile payment method ,"李黎军, 曾之俊, 徐竹","李黎军, 曾之俊, 徐竹",2006-04-21,2006-04-21,2006-09-20,,https://patents.google.com/patent/CN1835008A/en,
EP-2321760-A2,Representing security identities using claims ,Microsoft Corporation,"Jan Alexander, Christopher K. Kaler, Charles R. Reeves, Hervey O. Wilson",2008-07-07,2009-06-26,2011-05-18,,https://patents.google.com/patent/EP2321760A2/en,
US-2007106510-A1,Voice based data capturing system ,Ivras Inc.,"Adrian Hsing, Shi Yan",2005-09-29,2005-09-29,2007-05-10,,https://patents.google.com/patent/US20070106510A1/en,https://patentimages.storage.googleapis.com/52/3f/1f/2a009879ba87b2/US20070106510A1-20070510-D00000.png
CN-101742508-A,System and method for transmitting files between WAPI terminal and application server ,中兴通讯股份有限公司,"施元庆, 康望星, 梁洁辉",2009-12-21,2009-12-21,2010-06-16,,https://patents.google.com/patent/CN101742508A/en,https://patentimages.storage.googleapis.com/2c/3f/a5/35eddfdb444cd5/H2009102470640E00011.png
US-2010189357-A1,Method and device for the virtual simulation of a sequence of video images ,"Jean-Marc Robin, Christophe Blanc","Jean-Marc Robin, Christophe Blanc",2006-10-24,2007-10-23,2010-07-29,,https://patents.google.com/patent/US20100189357A1/en,https://patentimages.storage.googleapis.com/c4/1f/4a/546489d11bed78/US20100189357A1-20100729-D00000.png
WO-2009053849-A2,Method and apparatus for digital certification of documents ,Avoco Secure Limited,"Stephen M. Hitchen, Susan E. Morrow, James A. L. Porter, Gerard D. O'brien",2007-07-30,2008-07-30,2009-04-30,,https://patents.google.com/patent/WO2009053849A2/en,
WO-2010091483-A1,Electronic identity card on smartcard ,Georges Chiche,Georges Chiche,2009-02-11,2009-02-11,2010-08-19,,https://patents.google.com/patent/WO2010091483A1/en,
US-7934117-B2,Routing token transfer and recovery protocol in rendezvous federation ,Microsoft Corporation,"Gopala Krishna Reddy Kakivaya, Lu Xun",2008-01-25,2008-01-25,2011-04-26,2011-04-26,https://patents.google.com/patent/US7934117B2/en,https://patentimages.storage.googleapis.com/c0/fc/ff/3ccc00806a360c/US07934117-20110426-D00000.png
US-2013133045-A1,Method for directing requests to trusted resources ,"Blackridge Technology Holdings, Inc.","John William Hayes, Christopher Luis Hamlin",2005-09-30,2012-08-30,2013-05-23,,https://patents.google.com/patent/US20130133045A1/en,https://patentimages.storage.googleapis.com/3c/65/b8/9691b4715e839c/US20130133045A1-20130523-D00000.png
CN-101355422-A,Novel authentication mechanism for encrypting vector ,冯振周,"冯振周, 冯龙, 冯帆",2008-07-16,2008-07-16,2009-01-28,,https://patents.google.com/patent/CN101355422A/en,https://patentimages.storage.googleapis.com/03/8b/ac/95b03a52e0122b/A20081014064700261.png
CN-1811813-A,Two-factor dynamic cipher verification method and system ,"韩林, 徐哲, 彭韬, 彭博","韩林, 徐哲, 彭韬, 彭博",2006-03-02,2006-03-02,2006-08-02,,https://patents.google.com/patent/CN1811813A/en,
US-8453217-B2,Securing resource stores with claims-based security ,Microsoft Corporation,Anthony Christopher Bloesch,2008-04-30,2011-11-02,2013-05-28,2013-05-28,https://patents.google.com/patent/US8453217B2/en,https://patentimages.storage.googleapis.com/3a/a5/c7/6c0bab5ce5fcb6/US08453217-20130528-D00000.png
US-2010037319-A1,Two stage access control for intelligent storage device ,Microsoft Corporation,"David J. Steeves, Cormac E. Herley",2008-08-08,2008-08-08,2010-02-11,,https://patents.google.com/patent/US20100037319A1/en,https://patentimages.storage.googleapis.com/71/9d/5e/03c9807280be37/US20100037319A1-20100211-D00000.png
US-8839451-B1,Activation and security of software ,"Moka5, Inc.","Monica Sin-Ling Lam, Constantine P. Sapuntzakis, Dan Boneh, Ramesh U. V. Chandra",2006-08-07,2007-08-07,2014-09-16,2014-09-16,https://patents.google.com/patent/US8839451B1/en,https://patentimages.storage.googleapis.com/26/f8/cd/f389d7a4f74582/US08839451-20140916-D00000.png
WO-2011039077-A1,System and method for planning and performing secure electronic correspondence operations ,Trustseed Sas,Eric Blot-Lefevre,2009-09-30,2010-09-21,2011-04-07,,https://patents.google.com/patent/WO2011039077A1/en,
CN-101854445-A,Automatic identity recognition and data remote control global positioning system (GPS)-positioned anti-theft mobile phone and implementation mode thereof ,龙旗科技(上海)有限公司,王视听,2009-03-31,2009-03-31,2010-10-06,,https://patents.google.com/patent/CN101854445A/en,https://patentimages.storage.googleapis.com/96/ca/9f/357c57a767dc1a/H2009100486108E0000012.png
CN-101826151-A,Method and system for human face comparison identity identification ,赵毅,赵毅,2009-03-03,2009-03-03,2010-09-08,,https://patents.google.com/patent/CN101826151A/en,https://patentimages.storage.googleapis.com/5a/ed/bb/249e3cad3e2218/H2009101262496E0000011.png
EP-2048867-A1,Method and system for generation and verification of a digital seal on an analog document ,Deutsche Thomson OHG,"Eckhard Dr. Koch, Wolfgang Dipl-Math. Kubbilun",2007-10-10,2007-10-10,2009-04-15,,https://patents.google.com/patent/EP2048867A1/en,https://patentimages.storage.googleapis.com/39/ba/13/726d5a0acc1c4f/imgf0001.png
CN-101483866-B,"WAPI terminal certificate managing method, apparatus and system ",中兴通讯股份有限公司,"施元庆, 康望星, 刘家兵",2009-02-11,2009-02-11,2011-03-16,2011-03-16,https://patents.google.com/patent/CN101483866B/en,https://patentimages.storage.googleapis.com/41/7e/c6/ded1c6327c28c8/H2009100062844E00012.png
US-8949325-B1,Dynamic discovery and utilization of current context information ,Symantec Corporation,"Brian Hernacki, William E. Sobel, Luigi Mercone",2007-06-29,2007-06-29,2015-02-03,2015-02-03,https://patents.google.com/patent/US8949325B1/en,https://patentimages.storage.googleapis.com/b0/22/ce/316b8b57fec961/US08949325-20150203-D00000.png
JP-2009534739-A5,Patent JP2009534739A5 ,,,,2007-02-27,2010-04-15,,https://patents.google.com/patent/JP2009534739A5/en,
CN-101377803-A,Method and system for implementing start-up protection ,北京飞天诚信科技有限公司,"陆舟, 于华章",2008-09-28,2008-09-28,2009-03-04,,https://patents.google.com/patent/CN101377803A/en,https://patentimages.storage.googleapis.com/6c/be/46/4a0a7d65e633b8/A200810223249E00221.png
RU-2007138971-A,WAYS CONSIDERED BY THE COMPUTER THE MEDIA AND DATA STRUCTURES FOR CONSTRUCTING A CERTIFICATE DATABASE FROM DIGITAL AUDIO RECORDING IDENTIFICATION ITEMS AND IDENTIFICATION ,"Майкрософт Корпорейшн (Us), Майкрософт Корпорейшн","Эндрю ДЖЭФФРЭЙ (US), Эндрю ДЖЭФФРЭЙ, Майкл Дж. ПОЛСОН (US), Майкл Дж. ПОЛСОН, Дэниел ПЛАСТИНА (US), Дэниел ПЛАСТИНА, Эрик ЛУШЕ (US), Эрик ЛУШЕ, Джон У. ТЕРРЕЛЛ (US), Джон У. ТЕРРЕЛЛ, Каси СРИНИВАС (US), Каси СРИНИВАС, Мала МУНИСАМИ (US), Мала МУНИСАМИ, Эдвард Т. ГАУСМАН (US), Эдвард Т. ГАУСМАН",2005-04-22,2006-03-16,2009-04-27,,https://patents.google.com/patent/RU2007138971A/en,
EA-017014-B1,Personal data portal on a pstn and online home with virtual rooms and objects ,"Сейдж Коннекс, Ллк",Дональд Томас Хьюстон,2008-02-22,2009-02-23,2012-09-28,,https://patents.google.com/patent/EA017014B1/en,
US-2008065405-A1,Sub-communities within an online business community ,"The Go Daddy Group, Inc.","Warren Adelman, Michael Chadwick, Nate Curran, Jason Winders",2007-11-28,2007-11-28,2008-03-13,,https://patents.google.com/patent/US20080065405A1/en,https://patentimages.storage.googleapis.com/f0/80/d8/95dc497e572bde/US20080065405A1-20080313-D00000.png
DE-102007006659-A1,"Electronic paying method for use at e.g. automat, involves comparing salesman identification with point-of-sale data so that financial transaction is confirmed or neglected, and routing comparison result to accounts management device ",Walter Keller,Walter Keller,2007-02-10,2007-02-10,2008-08-14,,https://patents.google.com/patent/DE102007006659A1/en,
WO-2010078755-A1,"Method and system for transmitting electronic mail, wlan authentication and privacy infrastructure (wapi) terminal thereof ",中兴通讯股份有限公司,"施元庆, 梁洁辉, 冯明",2009-01-12,2009-08-21,2010-07-15,,https://patents.google.com/patent/WO2010078755A1/en,
CN-1940981-A,"Producer, production, applied system and method for electronic label ",北京金润方舟软件科技有限公司,杨健,2006-08-14,2006-08-14,2007-04-04,,https://patents.google.com/patent/CN1940981A/en,https://patentimages.storage.googleapis.com/e6/36/66/6c863b6041e9f1/A20061008927100261.png
US-2010042847-A1,Method for authentication using one-time identification information and system ,"Jung Kwansoo, Soohyung Kim, Kim Deokjin, Seunghun Jin, Youngseob Cho, Cho Jinman, Sangrae Cho, Daeseon Choi, Jonghyouk Noh, Seunghyun Kim","Kwansoo JUNG, Soohyung Kim, Deokjin KIM, Seunghun Jin, Youngseob Cho, Jinman CHO, Sangrae Cho, Daeseon Choi, Jonghyouk Noh, Seunghyun Kim",2008-08-18,2009-07-07,2010-02-18,,https://patents.google.com/patent/US20100042847A1/en,https://patentimages.storage.googleapis.com/ed/f7/68/5562561cb6c3d7/US20100042847A1-20100218-D00000.png
RU-2007138849-A,NETWORK COMMERCIAL TRANSACTIONS ,"Майкрософт Корпорейшн (Us), Майкрософт Корпорейшн","Брюс Э. ДЖОНСОН (US), Брюс Э. ДЖОНСОН, Чунг ВЕБСТЕР-ЛЭМ (US), Чунг ВЕБСТЕР-ЛЭМ",2005-04-19,2006-04-19,2009-04-27,,https://patents.google.com/patent/RU2007138849A/en,
WO-2010001282-A2,Camera guaranteeing authenticity of videos or photos taken and of when taken and optionally of all additional measurable facts of the circumstances of the taken videos or photos ,Spandan Choudury,Spandan Choudury,2008-06-08,2009-06-05,2010-01-07,,https://patents.google.com/patent/WO2010001282A2/en,
