search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-112464917-A,People counting method of non-contact temperature measuring system ,希望银蕨智能科技有限公司,"刘杰, 黄奇, 史丽, 卿立磊, 张智群, 陶黎",2021-01-06,2021-01-06,2021-03-09,,https://patents.google.com/patent/CN112464917A/en,https://patentimages.storage.googleapis.com/e5/58/02/744a45224afc55/210106100555.png
CN-114091073-A,Password data service platform ,航天欧华信息技术有限公司,"冷立雄, 邹胜平, 宫业国, 唐广军, 胡登森, 王琳, 肖阳, 陆文娟, 杨荣先",2021-11-24,2021-11-24,2022-02-25,,https://patents.google.com/patent/CN114091073A/en,https://patentimages.storage.googleapis.com/8c/56/03/9612781b8a0c7d/HDA0003372098430000011.png
BR-102021026638-A2,"METHOD FOR ELECTRONIC AUTHENTICATION BY DECENTRALIZED IDENTIFIERS (DID), BASED ON CONTEXT AND THROUGH VERIFIABLE CREDENTIALS ",Fundacao Cpqd - Centro De Pesquisa E Desenvolvimento Em Telecomunicacoes,"Fernando Cezar Herédia Marino, Ingrid Alves De Paiva Barbosa, Luana Frattini Manzini Silva, Marcos Vinicius De Salles Pupo, Thiago Romano Dos Santos, Victor Augusto Rodrigues",,2021-12-28,2023-07-04,,https://patents.google.com/patent/BR102021026638A2/en,https://patentimages.storage.googleapis.com/a1/97/9e/a182f67ec3eb28/img0001.png
CN-115515252-A,"Data interaction method, terminal equipment and storage medium ",中国移动通信集团有限公司,"付荣, 霍薇靖",2021-06-21,2021-06-21,2022-12-23,,https://patents.google.com/patent/CN115515252A/en,https://patentimages.storage.googleapis.com/48/b5/9e/ad8b5036eb8070/HDA0003125061190000011.png
CN-111144532-B,"Asset code element, asset code and construction method of asset code ",中国美术学院,"李轶军, 俞同舟, 邢志强, 端木琦",2020-01-16,2020-01-16,2023-08-22,2023-08-22,https://patents.google.com/patent/CN111144532B/en,
CN-114697077-A,"Electric energy data transmission method and device, storage medium and computer equipment ","国网江西省电力有限公司供电服务管理中心, 普华讯光（北京）科技有限公司","赵燕, 刘仕萍, 祝婧, 邓高峰, 郭雪薇, 胡涛, 王珺, 熊紫腾, 赵震宇, 杨立行, 刘经昊, 李洁茹, 徐剑, 肖华",2022-02-24,2022-02-24,2022-07-01,,https://patents.google.com/patent/CN114697077A/en,https://patentimages.storage.googleapis.com/ea/e9/f0/09cb6841a36a8a/HDA0003518998480000011.png
CN-114615055-A,"Processing method of access request, data uploading method and device ",中国建设银行股份有限公司,"沙锋, 周鑫磊, 李士锦",2022-03-10,2022-03-10,2022-06-10,,https://patents.google.com/patent/CN114615055A/en,https://patentimages.storage.googleapis.com/9b/26/c7/d79381265cabc2/HDA0003541605600000011.png
CN-114969792-A,Electronic litigation information management method based on block chain ,长春嘉诚信息技术股份有限公司,"李明新, 张树旺, 程立亮, 李绍俊, 庞景秋, 齐井春, 陈兴钰, 崔放, 李忆平",2022-06-06,2022-06-06,2022-08-30,,https://patents.google.com/patent/CN114969792A/en,https://patentimages.storage.googleapis.com/f8/1c/4e/780008fc939108/HDA0003678711450000011.png
CN-115225647-A,Manufacturing industry data evolution entity department safety interaction method based on intelligent contract ,中国科学院信息工程研究所,"霍冬冬, 云帅, 张艳秋, 王瑜, 王雅哲",2022-07-15,2022-07-15,2022-10-21,,https://patents.google.com/patent/CN115225647A/en,https://patentimages.storage.googleapis.com/ef/e2/28/2f5b47503e3649/HDA0003749355740000011.png
CN-115278579-A,Data center moving ring data transmission method based on DID ,"深圳文储科技有限公司, 深圳栅格信息技术有限公司","白金颖, 吴长富, 高凌",2022-07-05,2022-07-05,2022-11-01,,https://patents.google.com/patent/CN115278579A/en,
WO-2022259015-A1,Storage device utilziing physically unclonable function (puf) based secret sharing scheme for data encryption/decryption ,Telefonaktiebolaget Lm Ericsson (Publ),"Niklas LINDSKOG, Håkan ENGLUND",2021-06-07,2021-06-07,2022-12-15,,https://patents.google.com/patent/WO2022259015A1/en,
CN-112784565-A,"Medical staff information management method, device, equipment and storage medium ","京东方科技集团股份有限公司, 北京中祥英科技有限公司","黄传奇, 唐万万, 王思臣",2021-01-14,2021-01-14,2021-05-11,,https://patents.google.com/patent/CN112784565A/en,https://patentimages.storage.googleapis.com/d6/92/f9/fceb08c1d1850f/HDA0002899130810000011.png
CN-115085909-A,"Random number generation method, device, computer equipment and medium ",北京红洞科技有限公司,"张贝龙, 段观保, 高永霖, 李彭智, 余旻祺",2022-05-09,2022-05-09,2022-09-20,,https://patents.google.com/patent/CN115085909A/en,https://patentimages.storage.googleapis.com/e6/1a/bc/31a590cc51fff0/HDA0003633358420000011.png
WO-2022167581-A1,Data processing control system ,Spicter Ag,"Erwin KALISKI, Andreas OBERHACK",2021-02-05,2022-02-04,2022-08-11,,https://patents.google.com/patent/WO2022167581A1/en,
TR-202020423-A2,A SYSTEM FOR AUTHENTICATION DURING THE PAYMENT PROCESS ,Turkcell Technology Research And Development Co,"Kurban Koray, Artun Çağri, Hazal Keçoğlu Huri̇ye",2020-12-14,2020-12-14,2020-12-21,,https://patents.google.com/patent/TR202020423A2/en,
CN-114531453-A,"Data processing method, device, server and storage medium of audio-visual program ",国家广播电视总局广播电视规划院,"余英, 宫良, 聂明杰, 吴钟乐, 孙黎丽, 杨家胜, 李忠炤",2020-11-05,2020-11-05,2022-05-24,,https://patents.google.com/patent/CN114531453A/en,https://patentimages.storage.googleapis.com/f2/ca/82/d610c560ffbb40/HDA0002761952160000011.png
CN-114299644-A,Vehicle access system and vehicle access method ,立讯精密工业（昆山）有限公司,"雷皓强, 曹扬秋, 王林伟, 马海波, 张旭",2021-12-30,2021-12-30,2022-04-08,,https://patents.google.com/patent/CN114299644A/en,https://patentimages.storage.googleapis.com/cc/0f/75/b933ab245a1091/HDA0003448407800000011.png
CN-116679954-A,"Node upgrading method and device, computer equipment and readable storage medium ",上海明略人工智能(集团)有限公司,"鹿晓航, 吴明辉",,2023-06-05,2023-09-01,,https://patents.google.com/patent/CN116679954A/en,
CN-114168681-A,"Data processing method and device based on data pool, block chain and storage medium ",中国信息通信研究院,"毕丹阳, 张钰雯, 刘阳, 朱斯语",2021-11-26,2021-11-26,2022-03-11,,https://patents.google.com/patent/CN114168681A/en,https://patentimages.storage.googleapis.com/f2/bc/0a/06f7578c6cf7e1/211028162154.png
US-2023047924-A1,Ledger-based verifiable code execution ,Truebit Co.,Jason Richmond Teutsch,2021-08-10,2022-08-04,2023-02-16,,https://patents.google.com/patent/US20230047924A1/en,https://patentimages.storage.googleapis.com/e8/db/77/6be534fb8e6429/US20230047924A1-20230216-D00000.png
US-2022358031-A1,Blockchain System for Source Code Testing and Script Generation with Artificial Intelligence ,Bank Of America Corporation,"Obi Reddy Yanamala, Ravi Ranjan Shandilya, Samson Paulraj, Vinay Jaisinghani, Kumaresan Karuppiah",2021-05-10,2021-05-10,2022-11-10,,https://patents.google.com/patent/US20220358031A1/en,https://patentimages.storage.googleapis.com/81/94/39/b1c1cd5152bd3d/US20220358031A1-20221110-D00000.png
CN-116318819-A,Authentication method and device based on SIM card and storage medium ,电子科大科园股份有限公司,"沈文, 张慧君, 贺志刚",2022-12-30,2022-12-30,2023-06-23,,https://patents.google.com/patent/CN116318819A/en,https://patentimages.storage.googleapis.com/3d/29/28/0705c5810df8ed/HDA0004032409080000011.png
CN-116205597-A,Processing method and device of contract management system and contract management system ,华中科技大学同济医学院附属同济医院,"孙海芬, 史金秀, 戴小喆, 黄玫, 叶然, 陈雪, 郑艺, 何云飞, 杨丛笑",2023-02-02,2023-02-02,2023-06-02,,https://patents.google.com/patent/CN116205597A/en,https://patentimages.storage.googleapis.com/43/18/db/77f163dfca6bca/HDA0004072859690000011.png
CN-115022886-A,"NFC card reading and writing method, mobile terminal and computer storage medium ",Oppo广东移动通信有限公司,陈华星,2022-05-26,2022-05-26,2022-09-06,,https://patents.google.com/patent/CN115022886A/en,https://patentimages.storage.googleapis.com/84/ef/aa/6cfcdf75e4683c/HDA0003664139200000011.png
CN-115270170-A,Alliance chain crossing method based on asynchronous consensus and relay chain mechanism ,北京理工大学,"盖珂珂, 谢天庥, 张少博, 祝烈煌",2022-05-23,2022-05-23,2022-11-01,,https://patents.google.com/patent/CN115270170A/en,https://patentimages.storage.googleapis.com/3f/97/9d/46c0b3ecea5c6d/HDA0003656138570000011.png
CN-115865538-A,"Block chain data uplink method, device, electronic equipment and storage medium ",中国信息通信研究院,"尹子航, 刘阳, 池程, 程彤彤, 朱斯语",2023-02-24,2023-02-24,2023-03-28,,https://patents.google.com/patent/CN115865538A/en,https://patentimages.storage.googleapis.com/22/a6/81/ac3b24b3c91aca/FT_1.png
CN-116402048-A,Interpretable blockchain application trend analysis method and system ,布比（北京）网络技术有限公司,"蒋海, 彭策",2023-06-02,2023-06-02,2023-07-07,,https://patents.google.com/patent/CN116402048A/en,https://patentimages.storage.googleapis.com/c0/ca/ea/cc2df73f501cef/FT_1.png
CN-116668216-A,"Meta universe-based instant group establishment method, server and medium ",中国联合网络通信集团有限公司,韩卫平,2023-06-05,2023-06-05,2023-08-29,,https://patents.google.com/patent/CN116668216A/en,
CN-116709484-A,"Space-ground cooperative power control method, equipment and storage medium based on block chain ",南京航空航天大学,"陈科, 李祖广, 王威, 曹平, 吴启晖",,2023-06-15,2023-09-05,,https://patents.google.com/patent/CN116709484A/en,
CN-114781974-A,"Goods storage in-out management method, device, equipment and storage medium ",深圳市庄民中药材有限公司,李海林,2022-05-18,2022-05-18,2022-07-22,,https://patents.google.com/patent/CN114781974A/en,https://patentimages.storage.googleapis.com/07/fb/a7/790090bc51d6cc/220513134912.png
CN-114710779-A,Data sharing method based on block chain and excitation mechanism in Internet of vehicles ,重庆邮电大学,"张海波, 徐蓬勃, 刘子琪, 刘开健",2022-04-22,2022-04-22,2022-07-05,,https://patents.google.com/patent/CN114710779A/en,https://patentimages.storage.googleapis.com/ab/0f/e2/e08864546a87e1/HDA0003609305260000011.png
CN-112419053-A,Artwork management method and system based on block chain ,海南火链科技有限公司,"赵文琦, 袁煜明, 李慧",2020-10-14,2020-10-14,2021-02-26,,https://patents.google.com/patent/CN112419053A/en,https://patentimages.storage.googleapis.com/36/25/62/66b618b9722a8e/HDA0002724815830000011.png
CN-114707128-A,"Database access method, related device, storage medium and program product ",腾讯科技（深圳）有限公司,"张宗尉, 张洪超, 陈明克, 方克勤, 吕成超, 陈繁, 祝海涛, 陈志�",2022-03-31,2022-03-31,2022-07-05,,https://patents.google.com/patent/CN114707128A/en,https://patentimages.storage.googleapis.com/30/34/89/5b711a66dc3927/HDA0003576334640000011.png
CN-113918984-A,"Application access method and system based on block chain, storage medium and electronic equipment ","京东科技信息技术有限公司, 京东科技控股股份有限公司",刘文彬,2020-12-11,2020-12-11,2022-01-11,,https://patents.google.com/patent/CN113918984A/en,https://patentimages.storage.googleapis.com/9a/76/54/7d7c3d56d37131/HDA0002830826150000011.png
WO-2022224023-A1,Systems and methods for puf slicing ,Telefonaktiebolaget Lm Ericsson (Publ),"Niklas LINDSKOG, Håkan ENGLUND",2021-04-23,2021-04-23,2022-10-27,,https://patents.google.com/patent/WO2022224023A1/en,
CN-114760305-A,Smart management and control support platform based on private cloud platform architecture ,广东粤电滨海湾能源有限公司,"王敬光, 梁培露, 林史峰, 陈光辉, 陈伟雄, 张衡, 欧旭剑, 潘新康, 张超波, 褚夫国, 徐哲, 范鹏成, 闫承翰, 余梓荣, 申林飞, 朱旭东, 钱澄浩, 王曦",2022-03-29,2022-03-29,2022-07-15,,https://patents.google.com/patent/CN114760305A/en,https://patentimages.storage.googleapis.com/69/8e/6c/fff8a3b8483f3a/HDA0003571457460000011.png
CN-115942040-A,"Video processing method and device, storage medium and electronic equipment ",上海幻电信息科技有限公司,"郭新月, 华达, 王斌, 钱程, 俞泓飞, 杨家栋",2022-12-14,2022-12-14,2023-04-07,,https://patents.google.com/patent/CN115942040A/en,https://patentimages.storage.googleapis.com/ae/1d/6d/f64367301a471f/HDA0003999351090000011.png
AU-2021347610-A1,Screening device and method for screening a person ,Scarabee Systems & Technology B.V.,Michael Kim Tan,2020-09-28,2021-09-27,2023-09-07,,https://patents.google.com/patent/AU2021347610A1/en,
CN-114416282-A,"Connection control method, device, related equipment and storage medium ",深信服科技股份有限公司,"刘鑫, 周文斌, 廖焕康",2021-12-24,2021-12-24,2022-04-29,,https://patents.google.com/patent/CN114416282A/en,https://patentimages.storage.googleapis.com/12/71/9f/300b7297d869c2/HDA0003432539770000011.png
CN-114599031-A,4G wireless communication device fusing WAPI ,广东电网有限责任公司,"刘高, 杨利平, 廖如超, 郭锦超, 李国强, 陈浩, 朱凌, 汪皓, 周华敏, 王彤, 梁永超, 罗李毅, 丰江波",2022-03-21,2022-03-21,2022-06-07,,https://patents.google.com/patent/CN114599031A/en,https://patentimages.storage.googleapis.com/47/54/13/89d48f7643ffdc/HDA0003557170390000011.png
BR-102021007899-A2,TECHNOLOGY TO MAKE MESSAGING DATA MORE PRIVATE ,André Augusto Ceballos Melo,André Augusto Ceballos Melo,2021-04-26,2021-04-26,2022-11-01,,https://patents.google.com/patent/BR102021007899A2/en,
WO-2022041279-A1,"Device management method and apparatus in internet of things, computer device and storage medium ",Oppo广东移动通信有限公司,"吕小强, 曾春亮, 黄翔文, 翟召轩, 张军, 吴泰月, 杨启昌, 陈泽春, 余振荣, 陈钊, 茹昭",2020-08-31,2020-08-31,2022-03-03,,https://patents.google.com/patent/WO2022041279A1/en,https://patentimages.storage.googleapis.com/2a/37/14/0f59a49fcb856d/PCTCN2020112730-appb-300001.png
CN-114518826-A,"Interface processing method, intelligent terminal and storage medium ",深圳传音控股股份有限公司,"李熹昊, 周瑜, 王翻, 李阳涛, 汪溪",2022-02-16,2022-02-16,2022-05-20,,https://patents.google.com/patent/CN114518826A/en,https://patentimages.storage.googleapis.com/7e/77/5f/e413e0b53bd692/HDA0003507729350000011.png
CN-116095074-A,"Resource allocation method, device, related equipment and storage medium ","中移（杭州）信息技术有限公司, 中国移动通信集团有限公司","吴楠, 程宝平",2021-11-01,2021-11-01,2023-05-09,,https://patents.google.com/patent/CN116095074A/en,https://patentimages.storage.googleapis.com/eb/34/91/902e6fd6f04e58/HDA0003332345070000011.png
US-2022318270-A1,Artificial intelligence (ai)-based blockchain management ,Bank Of America Corporation,"Jigesh Rajendra Safary, Krishna Rangarao Mamadapur",2021-03-30,2021-03-30,2022-10-06,,https://patents.google.com/patent/US20220318270A1/en,https://patentimages.storage.googleapis.com/4c/35/f2/dbcf0623c5699d/US20220318270A1-20221006-D00000.png
US-2022318648-A1,Artificial intelligence (ai)-based blockchain management ,Bank Of America Corporation,"Jigesh Rajendra Safary, Krishna Rangarao Mamadapur",2021-03-30,2021-03-30,2022-10-06,,https://patents.google.com/patent/US20220318648A1/en,https://patentimages.storage.googleapis.com/34/39/b2/71b7cf86de2e2e/US20220318648A1-20221006-D00000.png
US-2023283621-A1,"Systems, Methods, and Media for Distributed Network Monitoring Using Local Monitoring Devices ",Mayo Foundation For Medical Education And Research,"Robert W. Techentin, David R. Holmes, III, Barry K. Gilbert",,2021-08-06,2023-09-07,,https://patents.google.com/patent/US20230283621A1/en,https://patentimages.storage.googleapis.com/US20230283621A1/US20230283621A1-20230907-D00000.png
US-2023050048-A1,Isolating And Reinstating Nodes In A Distributed Ledger Using Proof Of Innocence ,Bank Of America Corporation,"Sandeep Kumar Chauhan, Govinda Rajulu Nelluri",2021-08-13,2021-08-13,2023-02-16,,https://patents.google.com/patent/US20230050048A1/en,https://patentimages.storage.googleapis.com/68/c6/52/48036933f69d12/US20230050048A1-20230216-D00000.png
US-2023107197-A1,Blockchain based interaction processing ,Visa International Service Association,Manas Sharma,2021-09-28,2021-09-28,2023-04-06,,https://patents.google.com/patent/US20230107197A1/en,https://patentimages.storage.googleapis.com/68/14/ea/f17d60720e3f0e/US20230107197A1-20230406-D00000.png
US-2023109278-A1,Scope-based access control system and method ,"Dell Products, L.P.","Sudhir Vittal Shetty, Venkata Bala Koteswararao Donepudi, Pushkala Iyer",2021-10-01,2021-10-01,2023-04-06,,https://patents.google.com/patent/US20230109278A1/en,https://patentimages.storage.googleapis.com/d7/d0/60/15aafa21ccde13/US20230109278A1-20230406-D00000.png
US-2023131232-A1,Verifying external accounts in real-time using dynamic smart contracts ,Bank Of America Corporation,"Udaya Kumar Raju Ratnakaram, Puneetha Polasa, Sandeep Kumar Chauhan, Bhagya Lakshmi Sudha Lavanya Mallidi, Prashanthi Jambula, Shravan Kumar Kondoju",2021-10-21,2021-10-21,2023-04-27,,https://patents.google.com/patent/US20230131232A1/en,https://patentimages.storage.googleapis.com/ae/a4/3d/4f2396dddb9814/US20230131232A1-20230427-D00000.png
US-2023188600-A1,ARTIFICIAL INTELLIGENCE (AI) BASED MANAGEMENT OF DISTRIBUTED LEDGER TECHNOLOGY (DLT) NETWORK FOR INTERNET OF THINGS (IoT) ,Sony Group Corporation,"Madhvesh Sulibhavi, Pratika Maheshwari",2021-12-10,2021-12-10,2023-06-15,,https://patents.google.com/patent/US20230188600A1/en,https://patentimages.storage.googleapis.com/b8/b0/94/25f00177395267/US20230188600A1-20230615-D00000.png
EP-4030320-A1,Secure cloud processing ,Assa Abloy AB,Krzysztof Grzegorz Fabjanski,2021-01-19,2022-01-18,2022-07-20,,https://patents.google.com/patent/EP4030320A1/en,https://patentimages.storage.googleapis.com/8b/9f/8f/4455ea2b5f9db2/imgf0001.png
US-2023267518-A1,Intelligently managing invoice processing using blockchain and mixed reality applications ,Bank Of America Corporation,"Anil Kumar Arora, Vijay Singh Shekhawat, Shahid Khan Gorewal, Pankaj Kumar, Sreekanth Raghuveer Maringanti, Vidhya Vaithiyanathan, Raja Arumugam Maharaja",2022-02-23,2022-02-23,2023-08-24,,https://patents.google.com/patent/US20230267518A1/en,https://patentimages.storage.googleapis.com/dc/f0/69/c61aa867eaa389/US20230267518A1-20230824-D00000.png
CN-115860988-A,Contract payment system composed of multiple control points ,汪丽宁,"叶翔, 朱炜峰, 汪丽宁",2022-11-10,2022-11-10,2023-03-28,,https://patents.google.com/patent/CN115860988A/en,https://patentimages.storage.googleapis.com/66/12/ca/2eb6bfdfd4903a/2211100048491.png
US-2023188349-A1,Systems and methods for issuance and management of non-fungible tokens ,"Jpmorgan Chase Bank, N.A.","Christine Moy, Tyrone D. LOBBAN, Keerthi MOUDGAL, Alexander PRAGER MILLER, George KASSIS, Stuart Hunter, Angelo ARATAN, Sophia WASSERMAN, Ganesh ANANTWAR, Aditya Mayur TADAY",2021-12-13,2022-12-13,2023-06-15,,https://patents.google.com/patent/US20230188349A1/en,https://patentimages.storage.googleapis.com/2d/b9/df/0ff9f22bb246d7/US20230188349A1-20230615-D00000.png
CN-115696331-A,Distribution network safety protection method and system based on edge computing network ,国网浙江省电力有限公司杭州供电公司,"钱锦, 李昂, 孙智卿, 侯伟宏, 冯雪, 来益博, 刘兴业, 周昕悦, 陈元中, 徐李冰, 徐汉麟, 罗俊",2022-10-26,2022-10-26,2023-02-03,,https://patents.google.com/patent/CN115696331A/en,https://patentimages.storage.googleapis.com/8a/aa/39/53c488a812220c/HDA0003909516690000011.png
CN-115048672-A,"Data auditing method and device based on block chain, processor and electronic equipment ",中国工商银行股份有限公司,"罗伟彬, 刘朝伟, 夏琼, 吴业骏",2022-06-16,2022-06-16,2022-09-13,,https://patents.google.com/patent/CN115048672A/en,https://patentimages.storage.googleapis.com/8a/a5/a5/95931d13ccefaa/HDA0003698999520000011.png
US-11694450-B1,"Computerized systems and methods for real-time communication alerts via cameras, gateway devices and on-body technology ","Rs1Worklete, Llc","Michael Patrick Spinelli, SivaSankara Reddy Bommireddy",2022-10-14,2022-10-14,2023-07-04,2023-07-04,https://patents.google.com/patent/US11694450B1/en,https://patentimages.storage.googleapis.com/e8/b5/e1/6bfb3a02095515/US11694450-20230704-D00000.png
CN-114679690-A,"Arrearage payment promoting method, device, equipment and computer storage medium ",中国联合网络通信集团有限公司,"唐永博, 韩丽艳, 王君珂, 王艳丽, 何坤, 岳帅",2022-03-28,2022-03-28,2022-06-28,,https://patents.google.com/patent/CN114679690A/en,https://patentimages.storage.googleapis.com/f6/e1/48/2d0e04e6965cc2/HDA0003569287680000011.png
CN-114978740-A,Block chain-based identification association and verification analysis method ,中国互联网络信息中心,"左鹏, 左拔山, 张海阔, 杨卫平, 苗笛",2022-06-06,2022-06-06,2022-08-30,,https://patents.google.com/patent/CN114978740A/en,https://patentimages.storage.googleapis.com/d4/60/f8/ac1577b55a6841/HDA0003679022680000011.png
CN-116346509-A,"Hard coding certificate detection method, system, equipment and readable storage medium ","北京比瓴科技有限公司, 上海比瓴科技有限公司","付杰, 申晏键, 靳岩",2023-06-01,2023-06-01,2023-06-27,,https://patents.google.com/patent/CN116346509A/en,https://patentimages.storage.googleapis.com/74/d2/95/c30bc39976de68/FT_1.png
CN-114493645-A,Data acquisition method and device and electronic equipment ,"青岛海尔滚筒洗衣机有限公司, 杭州甘道智能科技有限公司, 海尔智家股份有限公司","辛耀东, 张纯锋, 王正涛, 柯叶翔, 林炀平, 宋学武",2020-11-13,2020-11-13,2022-05-13,,https://patents.google.com/patent/CN114493645A/en,https://patentimages.storage.googleapis.com/c5/f4/e4/3e06746994b5e6/HDA0002777044510000011.png
CN-114511891-A,"Face recognition processing method and device, terminal and readable storage medium ",腾讯科技（深圳）有限公司,"姚英泽, 张颖, 耿志军, 郭润增, 黄家宇, 张睿欣, 周航",2020-10-23,2020-10-23,2022-05-17,,https://patents.google.com/patent/CN114511891A/en,https://patentimages.storage.googleapis.com/65/4e/f4/baa94f17aeac83/HDA0002739099590000011.png
CN-115620426-A,"Vehicle key control device, method, electronic device and readable storage medium ","中国移动通信有限公司研究院, 中国移动通信集团有限公司",傅镜艺,2021-07-12,2021-07-12,2023-01-17,,https://patents.google.com/patent/CN115620426A/en,https://patentimages.storage.googleapis.com/f3/c8/d3/2cd724121d43f9/HDA0003157926210000011.png
CN-116490801-A,Screening device and method for screening persons ,斯卡拉比系统科技公司,M·K·谭,2020-09-28,2021-09-27,2023-07-25,,https://patents.google.com/patent/CN116490801A/en,
CN-218571569-U,Intelligent belt ,"陈军, 唐建群","陈军, 唐建群",2022-08-12,2022-08-12,2023-03-07,2023-03-07,https://patents.google.com/patent/CN218571569U/en,https://patentimages.storage.googleapis.com/54/f5/bc/385b92c71702e2/HDA0003796161340000011.png
KR-20220125404-A,Method and system for generating and restoring a private key by using GPS data of pictures ,논스랩 주식회사,"고덕윤, 조영도, 서중원",2021-03-05,2021-03-05,2022-09-14,,https://patents.google.com/patent/KR20220125404A/en,https://patentimages.storage.googleapis.com/ed/87/70/5feb22b3fe14fa/pat00001.png
KR-20220160286-A,Method and system for providing user information management service based on decentralized identifiers ,울산대학교 산학협력단,"이명준, 권민호",2021-05-27,2021-05-27,2022-12-06,,https://patents.google.com/patent/KR20220160286A/en,https://patentimages.storage.googleapis.com/46/77/56/6a69fd383db50e/pat00003.png
EP-4010871-A1,Method for the provision of services for iot devices ,Daimler AG,Christian Seiler,2020-08-31,2021-07-08,2022-06-15,,https://patents.google.com/patent/EP4010871A1/en,
EP-4193286-A1,"Systems, methods, and media for distributed network monitoring using local monitoring devices ",Mayo Foundation for Medical Education and Research,"Robert W. Techentin, David R. Holmes Iii, Barry K. Gilbert",2020-08-06,2021-08-06,2023-06-14,,https://patents.google.com/patent/EP4193286A1/en,
US-11593012-B1,Partial pass-through data transfer system ,The Toronto-Dominion Bank,"Milos Dunjic, David Samuel TAX, Jonathan Joseph PRENDERGAST, Kushank RASTOGI, Vipul Kishore Lalka, Asad JOHEB",2021-08-24,2021-08-24,2023-02-28,2023-02-28,https://patents.google.com/patent/US11593012B1/en,https://patentimages.storage.googleapis.com/86/c2/e4/dcab8d7a47c5aa/US11593012-20230228-D00000.png
WO-2022191959-A1,Smart production system ,Oracle International Corporation,Johnson Manuel-Devadoss,2021-03-12,2022-02-15,2022-09-15,,https://patents.google.com/patent/WO2022191959A1/en,
KR-102442874-B1,Method and system for implementing contents service based on blockchain ,울산대학교 산학협력단,"이명준, 김혜원, 이영은, 권민호",2021-05-27,2021-05-27,2022-09-13,2022-09-13,https://patents.google.com/patent/KR102442874B1/en,https://patentimages.storage.googleapis.com/9b/ed/3f/68126c90525fec/112021061106012-pat00001.png
US-11562102-B2,Systems and methods for use in segregating data blocks to distributed storage ,Mastercard International Incorporated,"Robert Schukai, Robert Carter",2020-05-22,2021-05-21,2023-01-24,2023-01-24,https://patents.google.com/patent/US11562102B2/en,https://patentimages.storage.googleapis.com/c4/16/2c/8474b1e997ae94/US11562102-20230124-D00000.png
US-11704671-B2,Financial messaging transformation-as-a-service ,Bottomline Technologies Limited,"Edward Ireland, Andy Turner, Ludovic Pourrat",2020-04-02,2020-04-02,2023-07-18,2023-07-18,https://patents.google.com/patent/US11704671B2/en,https://patentimages.storage.googleapis.com/9d/97/2f/60cfb521aa1d59/US11704671-20230718-D00000.png
CN-115955324-A,System and method for building block chain rights and interests ,上海络观效涵科技有限公司,"牛勇, 戚仲磊, 王理强",2022-08-30,2022-08-30,2023-04-11,,https://patents.google.com/patent/CN115955324A/en,https://patentimages.storage.googleapis.com/b1/8c/5e/659292d92499a1/HDA0003822303330000011.png
CN-111938424-A,"Heating control method, device, equipment and medium suitable for multiple kettles ",上海纯米电子科技有限公司,"杨华, 于洋",2020-07-13,2020-07-13,2020-11-17,,https://patents.google.com/patent/CN111938424A/en,https://patentimages.storage.googleapis.com/09/58/e0/049da715cdaffd/HDA0002581695400000011.png
WO-2023080273-A1,"Television (tv) platform linked with non fungible token (nft) market, and method for controlling tv platform ",엘지전자 주식회사,하창수,2021-11-04,2021-11-04,2023-05-11,,https://patents.google.com/patent/WO2023080273A1/en,https://patentimages.storage.googleapis.com/84/be/2f/81bdd1a80f21ec/PCTKR2021015927-appb-img-000001.png
CN-115766209-A,Method for applying data transmission across networks ,珠海市正北投资有限公司,请求不公布姓名,2022-11-14,2022-11-14,2023-03-07,,https://patents.google.com/patent/CN115766209A/en,https://patentimages.storage.googleapis.com/27/32/66/1433a7cf76d6e0/HDA0003942579650000011.png
CN-114282889-A,"Information management method, system, device, terminal device and storage medium ",招商银行股份有限公司,"陈清艺, 许毅鹏",2021-12-20,2021-12-20,2022-04-05,,https://patents.google.com/patent/CN114282889A/en,https://patentimages.storage.googleapis.com/9f/86/09/6cb28042dbf5b4/HDA0003421186280000011.png
US-11722569-B1,System and method for providing a virtual media gateway using a systems management console ,"Dell Products, L.P.","Babu Krishna Chandrasekhar, Farhan Syed, Sudhir Vittal Shetty, Pushkala Iyer",2022-04-21,2022-04-21,2023-08-08,2023-08-08,https://patents.google.com/patent/US11722569B1/en,https://patentimages.storage.googleapis.com/ad/4d/83/0abfc54082bfdf/US11722569-20230808-D00000.png
CN-116707969-A,Ciphertext attribute base proxy re-encryption method and computer readable storage medium containing the program ,"云南财经大学, 云南农优科技有限公司","余益民, 张玉, 杨潜",,2023-07-04,2023-09-05,,https://patents.google.com/patent/CN116707969A/en,
CN-115796753-A,"Broadband service handling method, device, system and storage medium ",中国联合网络通信集团有限公司,"唐永博, 韩丽艳, 王君珂, 王艳丽",2021-09-10,2021-09-10,2023-03-14,,https://patents.google.com/patent/CN115796753A/en,https://patentimages.storage.googleapis.com/1a/4c/cc/23490e8db8c66b/HDA0003256884040000011.png
