search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20191231&after=priority:20150101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-108364638-A,"A kind of voice data processing method, device, electronic equipment and storage medium ","咪咕音乐有限公司, 中国移动通信集团有限公司","潘杨, 廖宇, 袁敏, 肖巍, 刘佳佳",2018-01-12,2018-01-12,2018-08-03,,https://patents.google.com/patent/CN108364638A/en,
CN-110920563-A,Vehicle unlocking method and device and electronic equipment ,阿里巴巴集团控股有限公司,张俊文,2018-09-18,2018-09-18,2020-03-27,,https://patents.google.com/patent/CN110920563A/en,https://patentimages.storage.googleapis.com/4a/5a/f6/b48ae93206c412/HDA0001804089910000011.png
CN-109784444-A,Art work twin-lock method for anti-counterfeit and system based on block chain technology ,上海云麾信息技术有限公司,吴民栋,2019-01-14,2019-01-14,2019-05-21,,https://patents.google.com/patent/CN109784444A/en,
CA-2888087-A1,Methods and systems relating to real world document verification ,Sal Khan,Sal Khan,2015-04-17,2015-04-17,2016-10-17,,https://patents.google.com/patent/CA2888087A1/en,
CN-110992098-A,"Method, device, equipment and medium for obtaining object information ",腾讯云计算（北京）有限责任公司,甘泰玮,2019-12-03,2019-12-03,2020-04-10,,https://patents.google.com/patent/CN110992098A/en,https://patentimages.storage.googleapis.com/66/3d/03/02f8bf23a88f07/HDA0002301176480000011.png
CN-108241798-B,"Method, device and system for preventing machine refreshing ",北京车和家信息技术有限公司,"马东辉, 陈鹏飞",2017-12-22,2017-12-22,2021-04-02,2021-04-02,https://patents.google.com/patent/CN108241798B/en,https://patentimages.storage.googleapis.com/0e/55/1f/9c1c3a7d536a93/HDA0001520112400000011.png
WO-2017027301-A1,Method and device for managing resources with an external account ,Alibaba Group Holding Limited,"Boyang Liu, Jun Li",2015-08-10,2016-08-03,2017-02-16,,https://patents.google.com/patent/WO2017027301A1/en,
US-2020288213-A1,Apparatus and method for protecting the privacy of viewers of commercial television ,"Alistair Bruce Kelman, Diana Elizabeth Kelman","Alistair Bruce Kelman, Diana Elizabeth Kelman",2017-10-21,2018-09-20,2020-09-10,,https://patents.google.com/patent/US20200288213A1/en,https://patentimages.storage.googleapis.com/e0/9b/2b/d26a2c23baac11/US20200288213A1-20200910-D00000.png
CN-113366518-A,Marking of objects ,Inl-国际伊比利亚纳米技术实验室,"拉尔斯·蒙特柳斯, 乌尔夫·霍坎松, 洛伦索·帕斯特拉纳卡斯特罗",2019-02-21,2020-02-07,2021-09-07,,https://patents.google.com/patent/CN113366518A/en,https://patentimages.storage.googleapis.com/84/91/22/ada81fa3275d84/HDA0003186819820000011.png
US-2021081895-A1,System and method for matching business with partners through a location and skill based supply chain compliance ,"Hireapartner, Inc.","Andre Raghu, Akshay Vazirani",2019-09-13,2020-09-01,2021-03-18,,https://patents.google.com/patent/US20210081895A1/en,https://patentimages.storage.googleapis.com/1b/59/e4/a7fc9209fa497d/US20210081895A1-20210318-D00000.png
WO-2019120516-A1,Position refinement for vehicles ,Telefonaktiebolaget Lm Ericsson (Publ),"Frank SELL, Bastian CELLARIUS",2017-12-20,2017-12-20,2019-06-27,,https://patents.google.com/patent/WO2019120516A1/en,
US-11055431-B2,Securing data storage of personally identifiable information in a database ,Blackberry Limited,Nader Saad HENEIN,2017-12-15,2017-12-15,2021-07-06,2021-07-06,https://patents.google.com/patent/US11055431B2/en,https://patentimages.storage.googleapis.com/60/03/5b/f583b7788316e1/US11055431-20210706-D00000.png
CN-110322612-A,"Business data processing method, calculates equipment and storage medium at device ",腾讯科技（深圳）有限公司,"夏博彦, 凌竞男, 黄绍弟, 郑立成, 高湛模, 郑少丽, 严稳梅",2018-03-29,2018-03-29,2019-10-11,,https://patents.google.com/patent/CN110322612A/en,
CN-108304734-A,A kind of health account sharing method of decentralization ,成都卓观信息技术有限公司,"李进荣, 孙懿鑫, 张步明",2018-02-05,2018-02-05,2018-07-20,,https://patents.google.com/patent/CN108304734A/en,
CN-107634941-A,A kind of multiple-factor authentication method based on Intelligent bracelet ,西安电子科技大学,"杨力, 张程辉, 王佳雪, 庞晓健, 王焱济",2017-09-04,2017-09-04,2018-01-26,,https://patents.google.com/patent/CN107634941A/en,
CN-107256496-A,"Customer management method and system, server based on multi-platform data ",上海非码网络科技有限公司,"贺星河, 方营利",2017-05-27,2017-05-27,2017-10-17,,https://patents.google.com/patent/CN107256496A/en,
CN-113453569-A,Electronic cigarette with nicotine delivery certification ,无烟世界有限公司,"丹尼尔·基尔格, 帕特里克·穆勒, 迈克尔·泽德尔迈尔",2018-11-22,2019-11-18,2021-09-28,,https://patents.google.com/patent/CN113453569A/en,https://patentimages.storage.googleapis.com/25/71/2b/c94c6b44e3b1d3/HDA0003075399570000011.png
CN-104935606-A,Terminal login method in cloud computing network ,成都睿峰科技有限公司,马泳宇,2015-07-07,2015-07-07,2015-09-23,,https://patents.google.com/patent/CN104935606A/en,
DE-102015011336-A1,Color code certificate server ,CUTETECH GmbH,Anmelder Gleich,2015-09-03,2015-09-03,2017-03-09,,https://patents.google.com/patent/DE102015011336A1/en,https://patentimages.storage.googleapis.com/6a/ef/5b/69aeaa1965edfa/DE102015011336A1_0002.png
TW-202022784-A,Multimedia protocol signing method and device based on block chain ,香港商阿里巴巴集團服務有限公司,"栗志果, 徐惠",2018-11-30,2019-09-12,2020-06-16,,https://patents.google.com/patent/TW202022784A/en,https://patentimages.storage.googleapis.com/4b/4c/91/db43eec547c23a/108132983-A0304-14-0001-1.png
CN-110602218-A,Method and related device for assembling cloud service in user-defined manner ,深圳市迅雷网络技术有限公司,李南希,2019-09-17,2019-09-17,2019-12-20,,https://patents.google.com/patent/CN110602218A/en,
CN-205770484-U,Product of production line packaging device and system ,北京兆信信息技术股份有限公司,"李多繁, 洪云峰",2016-05-31,2016-05-31,2016-12-07,2016-12-07,https://patents.google.com/patent/CN205770484U/en,
CN-111465934-A,Terminal and method for secure transactions ,E·马伊姆,E·马伊姆,2017-11-15,2018-11-15,2020-07-28,,https://patents.google.com/patent/CN111465934A/en,https://patentimages.storage.googleapis.com/89/3d/1a/33b807647f5e82/HDA0002528299410000011.png
US-2020090104-A1,System and method for quantifying professional development ,Temple University-Of The Commonwealth System Of Higher Education,"Munir Y. Mandviwalla, Manoj J. Chacko, Laurel A. Miller",2018-09-17,2019-02-27,2020-03-19,,https://patents.google.com/patent/US20200090104A1/en,https://patentimages.storage.googleapis.com/aa/41/df/98cf70509322f9/US20200090104A1-20200319-D00000.png
WO-2017109652-A1,Associating a token identifier with a user accessible data record ,Wheeler Dayle Scott Haven,Dayle Scott Haven WHEELER,2015-12-21,2016-12-15,2017-06-29,,https://patents.google.com/patent/WO2017109652A1/en,
WO-2020130864-A1,System for automatic management and depositing of documents (images) hash in block-chain technology ,Sava Zivanovic,Sava Zivanovic,2018-12-21,2019-11-20,2020-06-25,,https://patents.google.com/patent/WO2020130864A1/en,
CN-107444714-A,"Product of production line packaging device, system and method for filling ",北京兆信信息技术股份有限公司,"李多繁, 洪云峰",2016-05-31,2016-05-31,2017-12-08,,https://patents.google.com/patent/CN107444714A/en,
CN-104935607-A,Login certification method in cloud computing network ,成都睿峰科技有限公司,马泳宇,2015-07-07,2015-07-07,2015-09-23,,https://patents.google.com/patent/CN104935607A/en,
DE-102016225357-A1,Auxiliary ID token for multi-factor authentication ,Bundesdruckerei Gmbh,"Christian Seegebarth, Frank Dietrich",2016-12-16,2016-12-16,2018-06-21,,https://patents.google.com/patent/DE102016225357A1/en,https://patentimages.storage.googleapis.com/00/52/14/6f79cd7cb8e6ea/DE102016225357A1_0001.png
CN-107980143-A,The management of protected article ,西贝尔资产管理研究有限公司,"简·玛丽·西贝尔, 布莱斯·安德鲁·比默, 杰弗里·盖伊·博纳, 卡尔·金特尔, 约翰·兰利·雷温克尔, 德里克·斯·托莱多-希尔伯特",2015-04-16,2016-04-15,2018-05-01,,https://patents.google.com/patent/CN107980143A/en,
EP-3939242-A2,Mobile peer-to-peer networks and related applications ,Warner Bros. Entertainment Inc.,"William ZAJAC, Prashant ABHYANKAR, Gregory Gewickey, Rana BRAHMA",2019-03-14,2020-03-13,2022-01-19,,https://patents.google.com/patent/EP3939242A2/en,
EP-3336732-B1,User authentication with a plurality of characteristics ,Bundesdruckerei GmbH,"Frank Dietrich, Christian Seegebarth",2016-12-16,2017-12-14,2021-04-14,2021-04-14,https://patents.google.com/patent/EP3336732B1/en,https://patentimages.storage.googleapis.com/43/49/ad/6cd309916dbee2/imgf0001.png
JP-2022545659-A,Authenticator App for Consent Architecture ,グーグル エルエルシー,"ジア、ハニア, カンナー、ヘマン, チャタルジー、アニメシュ, パリク、スタヴァン, ケディア、リディマ, ブリンザレア イアマンディ、ボグダン",2019-08-21,2019-08-21,2022-10-28,,https://patents.google.com/patent/JP2022545659A/en,https://patentimages.storage.googleapis.com/da/7a/d0/509f071af25254/2022545659000002.png
CN-207082146-U,Intelligent apparatus and system for parking management ,西安艾润物联网技术服务有限责任公司,"王林祥, 赵皎平, 李楠, 刘林会",2017-08-17,2017-08-17,2018-03-09,2018-03-09,https://patents.google.com/patent/CN207082146U/en,
CN-110781645-A,"Urban resource digital management method, device and computer storage medium ",紫光云(南京)数字技术有限公司,南雁飞,2019-10-15,2019-10-15,2020-02-11,,https://patents.google.com/patent/CN110781645A/en,https://patentimages.storage.googleapis.com/6b/fe/28/e4968778ba5a38/HDA0002234281680000011.png
CN-110984725-B,Lock control method and lock ,珠海优特电力科技股份有限公司,"常青, 刘仙, 高永昊, 乔红伟, 张晶, 王珂, 胡成, 周伟",2019-12-24,2019-12-24,2021-03-19,2021-03-19,https://patents.google.com/patent/CN110984725B/en,https://patentimages.storage.googleapis.com/58/c3/6f/29a6ecd0e99060/HDA0002334695250000011.png
CN-109102342-A,"Based on block chain and data integration, that is, application system of artificial intelligence, method of servicing ",广东成高成数据集成有限公司,王俊超,2018-09-17,2018-09-17,2018-12-28,,https://patents.google.com/patent/CN109102342A/en,
CN-110347607-A,A kind of data cochain test method ,北京首汽智行科技有限公司,"郝坤, 张蕊, 申冉",2019-07-16,2019-07-16,2019-10-18,,https://patents.google.com/patent/CN110347607A/en,
CN-107481013-A,A kind of digital authentication method of one yard of multiple-effect ,邱艺,邱艺,2017-06-28,2017-06-28,2017-12-15,,https://patents.google.com/patent/CN107481013A/en,
WO-2020003186-A1,System and method for online verification of the identity of a subject ,Inventia S.R.L.,"Andrea CINELLI, Antonio MINOSI",2018-06-28,2019-06-27,2020-01-02,,https://patents.google.com/patent/WO2020003186A1/en,
US-11265249-B2,Method for using authenticated requests to select network routes ,"Blue Armor Technologies, LLC",John William Hayes,2016-04-22,2018-10-15,2022-03-01,2022-03-01,https://patents.google.com/patent/US11265249B2/en,https://patentimages.storage.googleapis.com/00/0f/ab/c6a6af470f6775/US11265249-20220301-D00000.png
KR-20200078002-A,Method and system for selecting a winner among weighted candidates based on a blockchain ,주식회사 밀리언써클,변기만,2018-12-21,2018-12-21,2020-07-01,,https://patents.google.com/patent/KR20200078002A/en,https://patentimages.storage.googleapis.com/e1/98/7e/91b1b7ae461c01/pat00001.png
KR-20160129384-A,Commodity trading system and method thereof ,강정환,강정환,2015-04-30,2015-04-30,2016-11-09,,https://patents.google.com/patent/KR20160129384A/en,https://patentimages.storage.googleapis.com/73/12/a3/71d5240967d48a/pat00001.png
CN-108960832-B,Privacy protection method and system for block chain real-name communication ,全链通有限公司,"路成业, 王凌",2018-08-09,2018-08-09,2021-07-30,2021-07-30,https://patents.google.com/patent/CN108960832B/en,https://patentimages.storage.googleapis.com/f1/54/ee/6741bfda2be591/HSA0000168628450000011.png
CN-208422001-U,A kind of combined intelligent delivery system ,深圳市高德威技术有限公司,"赵艳需, 朱斌",2018-07-03,2018-07-03,2019-01-22,2019-01-22,https://patents.google.com/patent/CN208422001U/en,
US-2020019874-A1,Identifying Event Distributions Using Interrelated Events ,"Forcepoint, LLC","Christopher Poirel, William Renner, Eduardo Luiggi, Phillip Bracikowski",2018-07-12,2018-07-12,2020-01-16,,https://patents.google.com/patent/US20200019874A1/en,https://patentimages.storage.googleapis.com/bc/34/8c/845d8dc0d81914/US20200019874A1-20200116-D00000.png
EP-3811253-A1,A personal identification method comprising e-signature and blockchain layers ,Plum Technologies B.V.,Can ORHUN,2018-06-07,2019-05-31,2021-04-28,,https://patents.google.com/patent/EP3811253A1/en,
US-2021063564-A1,Customized sorting with wayfinding capability ,"The Government of the United States of America, as represented by the Secretary of Homeland Security",Arun Vemury,2019-08-28,2020-08-20,2021-03-04,,https://patents.google.com/patent/US20210063564A1/en,https://patentimages.storage.googleapis.com/d6/21/d6/46594c43262ab0/US20210063564A1-20210304-D00000.png
US-11134079-B2,Cognitive behavioral and environmental access ,International Business Machines Corporation,"Sarbajit K. Rakshit, Martin G. Keen, James E. Bostick, John M. Ganci, Jr.",2019-05-21,2019-05-21,2021-09-28,2021-09-28,https://patents.google.com/patent/US11134079B2/en,https://patentimages.storage.googleapis.com/85/84/5d/510ace729a61d6/US11134079-20210928-D00000.png
US-2022229895-A1,"Live user authentication device, system and method and fraud or collusion prevention using same ",Nymi Inc.,"Abhishek Ranjan, Avrum Douglas HOLLINGER, Masoud HOSSEINI, Shahin ETEMADZADEH, Stephen Oung",2019-05-06,2020-05-06,2022-07-21,,https://patents.google.com/patent/US20220229895A1/en,https://patentimages.storage.googleapis.com/d4/a8/78/64d8bbaa76ca3e/US20220229895A1-20220721-D00000.png
US-10701544-B1,Validating and supplementing emergency call information removing private information ,"Banjo, Inc.","Damien Patton, Rish Mehta, Christian Gratton, Michael B. Dodd",2018-04-27,2020-04-08,2020-06-30,2020-06-30,https://patents.google.com/patent/US10701544B1/en,https://patentimages.storage.googleapis.com/c0/10/aa/9e9462ec645454/US10701544-20200630-D00000.png
US-2020294045-A1,Interaction processing system and method ,"Kelvan Howard, Michelle Winters, Michael Steven Bankston","Kelvan Howard, Michelle Winters, Michael Steven Bankston",2019-03-12,2019-03-12,2020-09-17,,https://patents.google.com/patent/US20200294045A1/en,https://patentimages.storage.googleapis.com/77/56/75/316df36c367138/US20200294045A1-20200917-D00000.png
WO-2019173251-A1,Address exchange systems and methods ,"Mapmyid, Inc.","Kush Santosh, Gopal Santosh Gopalakrishnan, Pramod Gaikwad, Nisha Kadam, Akshat Keshan, John Lee, Arunachalam Muthu, Fakhruddin Chopdawala",2018-03-05,2019-03-04,2019-09-12,,https://patents.google.com/patent/WO2019173251A1/en,
CA-3113108-A1,Systems and methods for obtaining anonymized information derived from data obtained from external data providers ,"Fortifid, Inc., Shantanu Rajkumar Kothavale, Anirban Basak, Michael Brown, Danny Y. LEE, Prashant Kediyal, Ronald C. Lee","Shantanu Rajkumar Kothavale, Anirban Basak, Michael Brown, Danny Y. LEE, Prashant Kediyal, Ronald C. Lee",2018-10-04,2019-10-03,2020-04-09,,https://patents.google.com/patent/CA3113108A1/en,
CN-110750812-A,Block chain-based method and system for issuing paper-electricity integrated certificate and storage medium ,周羽,"周钰森, 周羽",2019-09-25,2019-09-25,2020-02-04,,https://patents.google.com/patent/CN110750812A/en,https://patentimages.storage.googleapis.com/bd/4c/e1/f2eca26bae606f/HDA0002214592530000011.png
WO-2021067601-A1,Multi-dimensional approach to anti-counterfeiting across different industries ,Manicka Institute Llc,Yatheendhar D. Manicka,2019-10-01,2020-10-01,2021-04-08,,https://patents.google.com/patent/WO2021067601A1/en,
US-2021141929-A1,Performing actions on personal data stored in multiple databases ,Pilot Travel Centers Llc,"Greg Hydro, John Mardini, Adam Neubauer",2019-11-12,2020-11-12,2021-05-13,,https://patents.google.com/patent/US20210141929A1/en,https://patentimages.storage.googleapis.com/38/c4/c0/fb30619fbeba98/US20210141929A1-20210513-D00000.png
WO-2018002679-A1,Method for identifying and locating a movable object ,Magicom Kft.,László MARCZY,2016-06-30,2017-06-29,2018-01-04,,https://patents.google.com/patent/WO2018002679A1/en,
CN-109512436-A,A kind of electromagnetic wave palm biological identification device and method ,范俊杰,范俊杰,2018-11-28,2018-11-28,2019-03-26,,https://patents.google.com/patent/CN109512436A/en,
CN-108696525-B,"Secure optical disc usage registration, tracking, auditing system and method ",武汉光忆科技有限公司,"曹强, 姚杰",2018-05-21,2018-05-21,2020-12-18,2020-12-18,https://patents.google.com/patent/CN108696525B/en,https://patentimages.storage.googleapis.com/b2/23/f8/9201b833ee11c1/HDA0001666923420000011.png
EP-3518189-A1,Blockchain-based cryptologic ballot verification ,"Accenture Global Solutions Limited, Digital Securities Exchange Limited","Aleksandr Nikolaevich IVANOV, Aleksei Vladimirovich KAZENNOV, Georgii Valerievich MAVCHUN, Mikhail RYMANOV, Peter DE ROOIJ, John Velissarios",2018-01-29,2019-01-25,2019-07-31,,https://patents.google.com/patent/EP3518189A1/en,https://patentimages.storage.googleapis.com/c3/c1/12/90537cc426e204/imgf0001.png
CN-110415406-A,A kind of double nets are mutual to monitor security intelligent door lock system for speech recognition ,上海征晨信息科技有限公司,刘宣征,2019-07-24,2019-07-24,2019-11-05,,https://patents.google.com/patent/CN110415406A/en,
EP-3125464-A1,Blocking service for a certificate created using an id token ,Bundesdruckerei GmbH,"Dr. Klaus-Dieter Wirth, Steffen Scholze, Dr. Matthias Schwan, Frank Müller, Dr. Elke Filzhuth",2015-07-29,2016-07-21,2017-02-01,,https://patents.google.com/patent/EP3125464A1/en,https://patentimages.storage.googleapis.com/45/54/57/bd16c6e455e3ea/imgf0001.png
EP-4000284-A1,Procedure of unified global registration and universal identification of spatially locatable objects ,Conéctate Soluciones Y Aplicaciones SL,"Fernando Latorre, Nuria SALA CANO",2019-07-20,2020-07-20,2022-05-25,,https://patents.google.com/patent/EP4000284A1/en,
CN-110263571-A,A kind of personal data guard method and system ,特斯联（北京）科技有限公司,寇京珅,2019-05-13,2019-05-13,2019-09-20,,https://patents.google.com/patent/CN110263571A/en,
US-11132973-B2,System for capturing images from applications rendering video to a native platform with a graphics rendering library ,"Forcepoint, LLC",Benjamin Tyler,2019-02-01,2019-02-01,2021-09-28,2021-09-28,https://patents.google.com/patent/US11132973B2/en,https://patentimages.storage.googleapis.com/12/ed/21/b4d564eeaf6f70/US11132973-20210928-D00000.png
US-11562093-B2,System for generating an electronic security policy for a file format type ,Forcepoint Llc,Amit Nitzan,2019-03-06,2019-03-06,2023-01-24,2023-01-24,https://patents.google.com/patent/US11562093B2/en,https://patentimages.storage.googleapis.com/64/27/c7/ea5f0e0bb5a4d4/US11562093-20230124-D00000.png
CN-110750576-A,Block chain-based paper-electricity integrated certificate query method and system and storage medium ,周羽,"周钰森, 周羽",2019-09-25,2019-09-25,2020-02-04,,https://patents.google.com/patent/CN110750576A/en,https://patentimages.storage.googleapis.com/c2/15/f3/31235316b0e25d/HDA0002214483350000011.png
CN-107360123-A,"Mutual authentication method and system based on WIFI, wireless exchange board, terminal ",普天信息技术有限公司,"胡静, 吕征南, 韦玮",2016-05-10,2016-05-10,2017-11-17,,https://patents.google.com/patent/CN107360123A/en,
CN-107809424-B,On-site certificate storing method and device and related certificate storing system ,国信嘉宁数据技术有限公司,"徐茂兰, 袁飞, 曲明",2017-10-20,2017-10-20,2020-02-11,2020-02-11,https://patents.google.com/patent/CN107809424B/en,https://patentimages.storage.googleapis.com/c3/85/b2/d22f28cb15ef1b/HDA0001440675790000011.png
EP-3648431-A1,Secure application for accessing web resources ,"Authentic8, Inc.","Scott M. Petry, Ramesh Rajagopal, Peter K. Lund, Fredric L. Cox, Adam P. Moore, Leslie L. Dunston",2018-11-05,2018-12-14,2020-05-06,,https://patents.google.com/patent/EP3648431A1/en,https://patentimages.storage.googleapis.com/05/b3/5f/0b57a0aef9836b/imgf0001.png
CN-206402241-U,ID authentication device based on intelligent terminal ,郑州信大捷安信息技术股份有限公司,刘长河,2017-01-12,2017-01-12,2017-08-11,2017-08-11,https://patents.google.com/patent/CN206402241U/en,
DE-202015009562-U1,System for personal identification and verification ,"Black Gold Coin, Inc.",,2015-03-27,2015-03-27,2018-04-30,,https://patents.google.com/patent/DE202015009562U1/en,https://patentimages.storage.googleapis.com/ea/d4/01/3c00b7a37d105c/DE202015009562U1_0001.png
CN-110169774-B,Motion state identification system and method based on block chain ,深圳正指向科技有限公司,"林家旺, 吴建华, 李兴燕, 黄钦文, 林添顺, 黄哲土",2019-05-28,2019-05-28,2022-06-14,2022-06-14,https://patents.google.com/patent/CN110169774B/en,https://patentimages.storage.googleapis.com/d9/2b/21/bbc50a7c11db8e/HDA0002075810810000011.png
CN-206147525-U,Wearable dynamic natural frequency ,北京神秘谷数字科技有限公司,"崔泰, 薛兆龙, 李芳芳",2016-08-26,2016-08-26,2017-05-03,2017-05-03,https://patents.google.com/patent/CN206147525U/en,
EP-3661155-B1,Autonomous context aware state exchanging hierarchical cognitive edge network ,Tata Consultancy Services Limited,"Satanik PANDA, Prateep MISRA, Soumitra NASKAR",2018-11-29,2019-11-27,2022-07-20,2022-07-20,https://patents.google.com/patent/EP3661155B1/en,https://patentimages.storage.googleapis.com/e2/c9/14/76fafdb8339f8d/imgf0001.png
CN-206400550-U,A kind of ID authentication device based on intelligent terminal ,郑州信大捷安信息技术股份有限公司,刘熙胖,2017-01-12,2017-01-12,2017-08-11,2017-08-11,https://patents.google.com/patent/CN206400550U/en,
EP-3518187-A1,Blockchain-based cryptologic ballot organization ,"Accenture Global Solutions Limited, Digital Securities Exchange Limited","Aleksandr Nikolaevich IVANOV, Aleksei Vladimirovich KAZENNOV, Georgii Valerievich MAVCHUN, Peter DE ROOIJ, John Velissarios, Mikhail RYMANOV",2018-01-29,2019-01-25,2019-07-31,,https://patents.google.com/patent/EP3518187A1/en,https://patentimages.storage.googleapis.com/b8/37/67/3fd26b4f0b6165/imgf0001.png
CN-106295365-B,A kind of encrypting fingerprint template protection method and system based on orthogonal transformation ,武汉大学,"徐正全, 贾姗, 王涛",2016-08-12,2016-08-12,2019-03-15,2019-03-15,https://patents.google.com/patent/CN106295365B/en,
CN-111833049-A,Keeping and authorization tracking based on cryptographic logical block chain for physical privileges ,埃森哲环球解决方案有限公司,"V·格沃卡尔, M·波特斯",2019-04-23,2019-05-23,2020-10-27,,https://patents.google.com/patent/CN111833049A/en,https://patentimages.storage.googleapis.com/80/42/48/da742cf8dea2ef/HDA0002070178920000011.png
US-2020114873-A1,Handling of vehicle storage space ,Volvo Car Corporation,"Gert Walden, Sofia Zackrisson, Tony Nilsson, Petter Olofsson, Peter Landqvist",2018-10-10,2019-10-09,2020-04-16,,https://patents.google.com/patent/US20200114873A1/en,https://patentimages.storage.googleapis.com/1f/8c/08/28050f8bf79343/US20200114873A1-20200416-D00000.png
EP-3343494-A1,Electronic signature of transactions between users and remote providers by use of two-dimensional codes ,INFOCERT S.p.A.,Luca ODDI,2016-12-29,2017-12-15,2018-07-04,,https://patents.google.com/patent/EP3343494A1/en,https://patentimages.storage.googleapis.com/4d/b4/63/2640fb5989cc36/imgf0001.png
CN-110084586-B,Mobile terminal secure payment system and method ,上海方付通科技服务股份有限公司,闵晓琼,2018-01-25,2018-01-25,2023-06-16,2023-06-16,https://patents.google.com/patent/CN110084586B/en,https://patentimages.storage.googleapis.com/6d/74/b4/f902138c8b8dae/HSA0000158197260000011.png
CN-110908718-A,"Face recognition activated voice navigation method, system, storage medium and equipment ",上海擎感智能科技有限公司,沙丹,2018-09-14,2018-09-14,2020-03-24,,https://patents.google.com/patent/CN110908718A/en,https://patentimages.storage.googleapis.com/0a/cf/65/e1c61446c6c912/HDA0001800661940000011.png
US-2021026814-A1,Scalable Cryptocosm Platform ,"Zobocoo, LLC",George F. Tibsherany,2019-07-25,2020-07-06,2021-01-28,,https://patents.google.com/patent/US20210026814A1/en,https://patentimages.storage.googleapis.com/28/e7/46/7f5d873f50886b/US20210026814A1-20210128-D00000.png
US-2021150062-A1,Data content chain of custody and integrity validation ,Verizon Patent And Licensing Inc.,"Indraneel Sen, Weimin Liu, Yuk Lun Li, Mohammad Raheel Khalid, Ravi Sharma, Dan Sun",2019-11-18,2019-11-18,2021-05-20,,https://patents.google.com/patent/US20210150062A1/en,https://patentimages.storage.googleapis.com/44/d9/f7/4621e732254eb6/US20210150062A1-20210520-D00000.png
CN-110839067-B,Information providing method and device ,支付宝(杭州)信息技术有限公司,叶国俊,2019-10-31,2019-10-31,2021-06-22,2021-06-22,https://patents.google.com/patent/CN110839067B/en,https://patentimages.storage.googleapis.com/90/d3/03/248b4910181d61/HDA0002255910670000011.png
CN-111062016-A,User information management and biological characteristic authentication system suitable for cascade deployment ,天津工业大学,"崔军, 张月星, 贾亚茹, 李忠献, 朱勋",2018-10-17,2018-10-17,2020-04-24,,https://patents.google.com/patent/CN111062016A/en,https://patentimages.storage.googleapis.com/17/08/75/d33b83702670a9/HSA0000172203080000011.png
CN-204663210-U,Anti-error electric padlock ,珠海优特电力科技股份有限公司,"常青, 刘仙",2015-02-09,2015-02-09,2015-09-23,2015-09-23,https://patents.google.com/patent/CN204663210U/en,
CN-110310545-A,A kind of bio-instruments analysis course mobile teaching platform ,江西师范大学,"沙小梅, 张路正",2019-06-20,2019-06-20,2019-10-08,,https://patents.google.com/patent/CN110310545A/en,
KR-20200071785-A,Apparatus and method for providing customized marketing based on consumer behavior analysis ,이미경,"이미경, 알룸 나비드",2018-11-29,2018-11-29,2020-06-22,,https://patents.google.com/patent/KR20200071785A/en,https://patentimages.storage.googleapis.com/a8/aa/7f/b51573a94288c3/pat00001.png
CN-204511087-U,Anti-error electric padlock ,珠海优特电力科技股份有限公司,"常青, 李保福, 刘仙",2015-02-09,2015-02-09,2015-07-29,2015-07-29,https://patents.google.com/patent/CN204511087U/en,
CN-108243164-B,Cross-domain access control method and system for E-government cloud computing ,航天信息股份有限公司,"王绍刚, 王申, 张庆胜",2016-12-26,2016-12-26,2021-09-10,2021-09-10,https://patents.google.com/patent/CN108243164B/en,https://patentimages.storage.googleapis.com/3b/f2/d7/d06e70abd85036/HDA0001192769720000011.png
US-9740876-B1,Securely storing and provisioning security telemetry of multiple organizations for cloud based analytics ,Symantec Corporation,"Carey S Nachenberg, Paul M Agbabian, Abubakar A Wawda, Andrew Collingwood Watson",2015-09-15,2015-09-15,2017-08-22,2017-08-22,https://patents.google.com/patent/US9740876B1/en,https://patentimages.storage.googleapis.com/29/df/0d/31f029c7d4215a/US09740876-20170822-D00000.png
US-11552803-B1,Systems for provisioning devices ,"Amazon Technologies, Inc.","Umesh Simkhada, Brandon Whitehead, Parthik Pradipkumar Teli, Thomas Gregory Hinman, David Isbister, Alejandro Steckler",2018-09-19,2018-09-19,2023-01-10,2023-01-10,https://patents.google.com/patent/US11552803B1/en,https://patentimages.storage.googleapis.com/9a/5d/23/787353c3d0a004/US11552803-20230110-D00000.png
CN-110234025-B,Notification profile based live interaction event indication for display devices ,索尼公司,S·M·瑞驰曼,2018-03-06,2019-02-26,2022-02-18,2022-02-18,https://patents.google.com/patent/CN110234025B/en,https://patentimages.storage.googleapis.com/f6/e0/71/90ca67a7d008be/HDA0001978028910000011.png
US-2022004613-A1,System and method for affixing a signature using biometric authentication ,Arnold Ashok Dange,"Amod Ashok Dange, Yash MODY",2019-09-25,2021-09-22,2022-01-06,,https://patents.google.com/patent/US20220004613A1/en,https://patentimages.storage.googleapis.com/02/ee/ec/2b2d46c2a44cef/US20220004613A1-20220106-D00000.png
KR-20210041984-A,The block chain private key generation method using smart devices with KYC data and biometric information ,주식회사 블록체인기술연구소,"이정륜, 조해관, 김동욱",2019-10-08,2019-10-08,2021-04-16,,https://patents.google.com/patent/KR20210041984A/en,https://patentimages.storage.googleapis.com/34/83/a1/1d5df5da371019/pat00001.png
